年,産業分類,規模,現金給与総額,きまって支給する給与,所定内給与,所定外給与,特別給与,総実労働時間,所定内労働時間,所定外労働時間,出勤日数,前月末労働者数,本月末労働者数,増加労働者数,減少労働者数
2019,L,M,494890.3333333333,391196.3333333333,363742.6666666667,27453.666666666668,103694.0,159.73333333333332,145.23333333333335,14.5,19.133333333333336,1061527.0,1062925.0,13944.0,12785.0
2019,L,T,522083.0,407591.0,378036.0,29555.0,114492.0,160.5,145.2,15.3,19.1,1314894.0,1316392.0,16608.0,15350.0
2019,M,4,323032.0,274316.0,250845.0,23471.0,48716.0,173.4,158.3,15.1,20.1,60913.0,60964.0,1027.0,969.0
2019,M,M,315152.3333333333,276722.0,252616.33333333334,24105.666666666668,38430.333333333336,179.0,162.23333333333332,16.766666666666666,21.033333333333335,948592.0,948673.0,24652.0,24515.0
2019,M,T,299702.0,267034.0,243260.0,23774.0,32668.0,180.0,163.5,16.5,21.2,1009506.0,1009637.0,25679.0,25483.0
2019,N,4,484182.0,373720.0,350316.0,23404.0,110462.0,152.0,140.9,11.1,19.0,32346.0,32323.0,366.0,811.0
2019,N,M,335539.3333333333,289519.3333333333,270490.0,19029.333333333332,46020.0,168.63333333333333,156.6,12.033333333333333,20.466666666666665,818964.0,818370.0,15600.0,16155.0
2019,N,T,326014.0,284256.0,267924.0,16332.0,41758.0,168.5,157.7,10.8,20.6,851310.0,850693.0,15966.0,16965.0
2019,O,4,646083.0,487338.0,470537.0,16801.0,158745.0,145.3,139.1,6.2,18.7,196521.0,196559.0,2607.0,2568.0
2019,O,M,505563.3333333333,383512.0,375787.3333333333,7724.666666666667,122051.33333333333,156.9,143.1,13.799999999999999,19.166666666666668,1986878.0,1987381.0,30697.0,30562.0
2019,O,T,515224.0,390664.0,382401.0,8263.0,124560.0,156.5,142.8,13.7,19.1,2183399.0,2183940.0,33304.0,33130.0
2019,P,4,500307.0,405490.0,361383.0,44107.0,94817.0,159.5,147.6,11.9,19.3,1079883.0,1081041.0,14490.0,13290.0
2019,P,M,358607.3333333333,298454.0,283865.6666666667,14588.333333333334,60153.333333333336,157.26666666666665,151.33333333333334,5.933333333333333,19.833333333333332,4018563.0,4022173.0,63061.0,61008.0
2019,P,T,385705.0,319067.0,298544.0,20523.0,66638.0,157.7,150.5,7.2,19.7,5098446.0,5103215.0,77551.0,74298.0
2019,Q,4,474525.0,377388.0,339843.0,37545.0,97137.0,162.8,146.5,16.3,19.1,39313.0,39241.0,602.0,692.0
2019,Q,M,429326.6666666667,327353.3333333333,308803.0,18550.333333333332,101973.33333333333,154.20000000000002,145.0666666666667,9.133333333333335,19.0,341725.0,341571.0,5651.0,5793.0
2019,Q,T,433063.0,331960.0,311322.0,20638.0,101103.0,155.3,145.4,9.9,19.0,381038.0,380812.0,6253.0,6485.0
2019,R,4,289938.0,255263.0,231042.0,24221.0,34675.0,156.2,141.5,14.7,18.6,467185.0,467997.0,14768.0,14111.0
2019,R,M,337006.3333333333,284667.6666666667,260299.66666666666,24368.0,52338.666666666664,162.56666666666666,148.79999999999998,13.766666666666666,19.599999999999998,2498982.0,2502076.0,50922.0,48040.0
2019,R,T,329436.0,280091.0,255879.0,24212.0,49345.0,161.5,147.6,13.9,19.4,2966167.0,2970073.0,65690.0,62150.0
2019,TL,4,545476.0,413006.0,370099.0,42907.0,132470.0,159.7,143.5,16.2,18.8,5561471.0,5565884.0,78405.0,74697.0
2019,TL,M,409769.3333333333,331304.3333333333,305775.0,25529.333333333332,78465.0,165.4,151.16666666666666,14.233333333333334,19.766666666666666,29182274.0,29203801.0,442970.0,427225.0
2019,TL,T,425121.0,341031.0,313643.0,27388.0,84090.0,164.8,150.5,14.3,19.7,34743745.0,34769685.0,521375.0,501922.0
2020,C,M,429571.6666666667,339464.6666666667,306841.3333333333,32623.333333333332,90107.0,167.16666666666666,152.13333333333333,15.033333333333333,20.433333333333334,11384.0,11364.0,80.0,103.0
2020,C,T,395948.0,321850.0,291178.0,30672.0,74098.0,171.4,155.4,16.0,20.8,12136.0,12123.0,99.0,116.0
2020,D,4,682921.0,491234.0,440307.0,50927.0,191687.0,171.4,147.1,24.3,19.3,128177.0,128275.0,1527.0,1427.0
2020,D,M,471411.0,372203.0,339887.0,32316.0,99208.0,170.46666666666667,153.56666666666666,16.900000000000002,20.366666666666664,2524986.0,2524727.0,28017.0,28603.0
2020,D,T,434354.0,354518.0,328413.0,26105.0,79836.0,169.7,155.6,14.1,20.6,2653163.0,2653003.0,29543.0,30030.0
2020,E,4,530805.0,396774.0,353137.0,43637.0,134031.0,159.6,143.7,15.9,18.5,1857582.0,1857579.0,16202.0,16212.0
2020,E,M,371221.0,306634.6666666667,283786.0,22848.666666666668,64586.333333333336,160.86666666666667,148.9,11.966666666666667,19.3,5160598.0,5158267.0,42555.0,44960.0
2020,E,T,416966.0,332212.0,303319.0,28893.0,84754.0,160.6,147.4,13.2,19.0,7018179.0,7015845.0,58757.0,61172.0
2020,F,4,706361.0,526203.0,454124.0,72079.0,180158.0,161.1,140.7,20.4,18.6,44855.0,44820.0,610.0,645.0
2020,F,M,553500.0,426497.0,378681.3333333333,47815.666666666664,127003.0,155.53333333333333,141.6,13.933333333333332,18.733333333333334,192597.0,192553.0,2213.0,2208.0
2020,F,T,591936.0,453199.0,397156.0,56043.0,138737.0,157.1,141.1,16.0,18.7,237451.0,237374.0,2823.0,2852.0
2020,G,4,633154.0,464799.0,421056.0,43743.0,168355.0,158.6,141.6,17.0,18.8,449307.0,449505.0,6052.0,5853.0
2020,G,M,452014.3333333333,366434.6666666667,339180.0,27254.666666666668,85579.66666666667,160.9333333333333,146.16666666666666,14.766666666666666,18.933333333333334,1050440.0,1051872.0,13800.0,12376.0
2020,G,T,510901.0,398078.0,365534.0,32544.0,112823.0,160.0,144.5,15.5,18.9,1499747.0,1501377.0,19852.0,18228.0
2020,H,4,476442.0,398868.0,354434.0,44434.0,77574.0,144.0,129.0,15.0,17.1,248619.0,249596.0,4823.0,3890.0
2020,H,M,381971.6666666667,323317.0,276440.6666666667,46876.333333333336,58654.666666666664,177.86666666666667,152.6,25.266666666666666,20.099999999999998,2375948.0,2377338.0,27373.0,26112.0
2020,H,T,390800.0,330356.0,283719.0,46637.0,60444.0,174.7,150.4,24.3,19.8,2624567.0,2626934.0,32196.0,30002.0
2020,I,4,603832.0,440039.0,416022.0,24017.0,163793.0,151.5,141.1,10.4,18.4,505825.0,505388.0,7236.0,7673.0
2020,I,M,429015.6666666667,343611.3333333333,325610.6666666667,18000.666666666668,85404.33333333333,162.1,151.36666666666667,10.733333333333334,19.566666666666666,4867429.0,4867619.0,69191.0,70361.0
2020,I,T,423925.0,340184.0,322277.0,17907.0,83741.0,161.8,151.4,10.4,19.7,5373254.0,5373006.0,76427.0,78034.0
2020,J,4,690675.0,504201.0,461103.0,43098.0,186474.0,154.8,135.3,19.5,18.4,238550.0,238914.0,3994.0,3624.0
2020,J,M,517339.6666666667,390320.0,364791.3333333333,25528.666666666668,127019.66666666667,150.06666666666666,137.66666666666666,12.4,18.666666666666668,973754.0,973617.0,17865.0,18035.0
2020,J,T,529660.0,399038.0,371722.0,27316.0,130622.0,150.4,137.4,13.0,18.6,1212304.0,1212531.0,21860.0,21660.0
2020,K,4,609506.0,448137.0,414686.0,33451.0,161369.0,155.4,138.2,17.2,19.0,48275.0,48367.0,704.0,612.0
2020,K,M,436962.3333333333,348168.3333333333,327744.3333333333,20424.0,88794.0,159.79999999999998,147.86666666666667,11.933333333333332,19.433333333333334,558218.0,559732.0,9857.0,8329.0
2020,K,T,438386.0,349397.0,328227.0,21170.0,88989.0,162.0,149.7,12.3,19.6,606492.0,608097.0,10560.0,8940.0
2020,L,4,676506.0,494835.0,455667.0,39168.0,181671.0,160.7,142.2,18.5,18.7,253510.0,253454.0,2934.0,3003.0
2020,L,M,496064.0,389369.3333333333,363552.0,25817.333333333332,106694.66666666667,158.53333333333333,144.86666666666667,13.666666666666666,19.03333333333333,1078740.0,1079522.0,11865.0,11303.0
2020,L,T,517786.0,403440.0,376238.0,27202.0,114346.0,159.0,144.7,14.3,19.1,1332250.0,1332977.0,14800.0,14306.0
2020,M,4,294092.0,259196.0,245977.0,13219.0,34896.0,140.6,132.4,8.2,17.0,62165.0,62065.0,816.0,877.0
2020,M,M,290460.3333333333,264108.3333333333,247148.33333333334,16960.0,26352.0,157.66666666666666,145.76666666666668,11.9,18.866666666666667,1002002.0,1001627.0,24712.0,26130.0
2020,M,T,274851.0,251846.0,234794.0,17052.0,23005.0,159.9,147.9,12.0,19.3,1064168.0,1063692.0,25527.0,27007.0
2020,N,4,469313.0,362684.0,351097.0,11587.0,106629.0,132.7,127.7,5.0,17.7,34104.0,34404.0,725.0,426.0
2020,N,M,316022.6666666667,285555.3333333333,273696.3333333333,11859.0,30467.333333333332,149.70000000000002,141.6,8.1,18.733333333333334,840324.0,838561.0,13830.0,15205.0
2020,N,T,313506.0,281714.0,270937.0,10777.0,31792.0,151.5,144.0,7.5,19.0,874427.0,872964.0,14555.0,15630.0
2020,O,4,654737.0,489602.0,473028.0,16574.0,165135.0,143.7,137.5,6.2,18.6,192770.0,193023.0,2640.0,2369.0
2020,O,M,505228.0,384267.6666666667,376860.6666666667,7407.0,120960.33333333333,153.36666666666667,141.20000000000002,12.166666666666666,18.8,2088036.0,2089517.0,36463.0,35253.0
2020,O,T,510971.0,388307.0,380580.0,7727.0,122664.0,153.5,141.3,12.2,18.8,2280805.0,2282540.0,39103.0,37621.0
2020,P,4,495494.0,404164.0,363442.0,40722.0,91330.0,157.8,147.2,10.6,19.3,1129103.0,1130557.0,15247.0,13720.0
2020,P,M,359081.6666666667,298612.3333333333,285941.0,12671.333333333334,60469.333333333336,156.0,150.9333333333333,5.066666666666666,19.733333333333334,4048246.0,4050546.0,59014.0,57915.0
2020,P,T,386336.0,320013.0,301462.0,18551.0,66323.0,156.3,150.1,6.2,19.6,5177348.0,5181102.0,74261.0,71635.0
2020,Q,4,503511.0,393006.0,361322.0,31684.0,110505.0,156.6,145.2,11.4,18.9,38761.0,38808.0,696.0,650.0
2020,Q,M,408005.6666666667,315324.0,299260.0,16064.0,92681.66666666667,153.93333333333334,145.73333333333335,8.200000000000001,19.133333333333333,340847.0,340689.0,5511.0,5681.0
2020,Q,T,419531.0,324601.0,306528.0,18073.0,94930.0,154.2,145.5,8.7,19.1,379608.0,379497.0,6206.0,6330.0
2020,R,4,285136.0,253654.0,232415.0,21239.0,31482.0,153.7,141.0,12.7,18.4,518978.0,518477.0,15486.0,16077.0
2020,R,M,330775.0,282774.6666666667,261085.33333333334,21689.333333333332,48000.333333333336,157.66666666666666,145.6,12.066666666666668,19.266666666666666,2457107.0,2455657.0,47067.0,48865.0
2020,R,T,323417.0,278182.0,256619.0,21563.0,45235.0,157.1,144.9,12.2,19.1,2976085.0,2974133.0,62553.0,64942.0
2020,TL,4,533337.0,408273.0,370339.0,37934.0,125064.0,156.4,142.3,14.1,18.6,5751331.0,5753990.0,79709.0,77070.0
2020,TL,M,402164.6666666667,327362.0,305131.6666666667,22230.333333333332,74802.66666666667,160.83333333333334,148.46666666666667,12.366666666666667,19.433333333333334,29570656.0,29573208.0,409412.0,411435.0
2020,TL,T,417475.0,337379.0,313382.0,23997.0,80096.0,160.4,148.0,12.4,19.4,35321986.0,35327198.0,489122.0,488505.0
2021,C,M,459162.6666666667,360145.0,329120.0,31025.0,99017.66666666667,163.46666666666667,151.1,12.366666666666667,20.099999999999998,11510.0,11508.0,132.0,135.0
2021,C,T,439233.0,351822.0,325746.0,26076.0,87411.0,165.5,153.9,11.6,20.4,12282.0,12277.0,141.0,146.0
2021,D,4,675545.0,494719.0,440527.0,54192.0,180826.0,173.5,147.5,26.0,19.3,130401.0,130615.0,1564.0,1350.0
2021,D,M,469035.0,373930.0,341840.3333333333,32089.666666666668,95105.0,170.56666666666666,153.46666666666667,17.099999999999998,20.3,2562697.0,2563599.0,27795.0,27622.0
2021,D,T,433760.0,358257.0,331823.0,26434.0,75503.0,169.9,155.4,14.5,20.6,2693098.0,2694214.0,29360.0,28971.0
2021,E,4,544773.0,407184.0,358276.0,48908.0,137589.0,162.3,144.4,17.9,18.6,1860906.0,1859195.0,14727.0,16461.0
2021,E,M,376893.3333333333,310495.3333333333,284557.3333333333,25938.0,66398.0,163.9,150.20000000000002,13.700000000000001,19.433333333333334,5079347.0,5073428.0,43976.0,50150.0
2021,E,T,425261.0,338173.0,305437.0,32736.0,87088.0,163.5,148.5,15.0,19.2,6940254.0,6932623.0,58704.0,66611.0
2021,F,4,701214.0,527103.0,455494.0,71609.0,174111.0,163.6,142.8,20.8,18.9,44872.0,44811.0,582.0,642.0
2021,F,M,556154.0,432805.0,386828.3333333333,45976.666666666664,123349.0,155.53333333333333,142.26666666666665,13.266666666666666,18.900000000000002,195950.0,195614.0,2139.0,2455.0
2021,F,T,590948.0,456332.0,403473.0,52859.0,134616.0,157.3,142.2,15.1,18.9,240822.0,240425.0,2720.0,3097.0
2021,G,4,631595.0,467191.0,419187.0,48004.0,164404.0,161.3,142.9,18.4,18.9,447241.0,446785.0,7303.0,7755.0
2021,G,M,448145.0,363157.3333333333,335951.3333333333,27206.0,84987.66666666667,163.1,147.86666666666667,15.233333333333334,19.066666666666666,1065474.0,1066403.0,13240.0,12416.0
2021,G,T,507732.0,396447.0,362815.0,33632.0,111285.0,162.4,146.2,16.2,19.0,1512714.0,1513189.0,20543.0,20170.0
2021,H,4,471831.0,404542.0,359981.0,44561.0,67289.0,148.9,134.7,14.2,17.8,263486.0,262453.0,3711.0,4736.0
2021,H,M,379189.6666666667,322721.0,276159.3333333333,46561.666666666664,56468.666666666664,179.23333333333335,152.66666666666666,26.566666666666666,20.099999999999998,2390705.0,2389902.0,26596.0,27767.0
2021,H,T,388457.0,330918.0,284564.0,46354.0,57539.0,176.2,150.9,25.3,19.9,2654191.0,2652356.0,30307.0,32502.0
2021,I,4,623014.0,450452.0,422112.0,28340.0,172562.0,155.2,143.1,12.1,18.6,521802.0,522186.0,7448.0,7099.0
2021,I,M,431186.6666666667,344261.0,326274.3333333333,17986.666666666668,86925.66666666667,162.66666666666666,151.53333333333333,11.133333333333333,19.633333333333336,5027373.0,5027202.0,68513.0,69661.0
2021,I,T,427917.0,341608.0,323542.0,18066.0,86309.0,162.5,151.7,10.8,19.7,5549174.0,5549388.0,75961.0,76760.0
2021,J,4,700439.0,505894.0,460858.0,45036.0,194545.0,158.4,137.3,21.1,18.6,242185.0,242381.0,3730.0,3522.0
2021,J,M,491908.3333333333,374484.6666666667,349959.0,24525.666666666668,117423.66666666667,150.83333333333334,138.79999999999998,12.033333333333333,18.666666666666668,970083.0,969525.0,18007.0,18534.0
2021,J,T,517505.0,389796.0,363159.0,26637.0,127709.0,151.6,138.7,12.9,18.7,1212268.0,1211907.0,21736.0,22057.0
2021,K,4,652773.0,470968.0,431152.0,39816.0,181805.0,158.4,138.2,20.2,19.0,50631.0,50711.0,621.0,540.0
2021,K,M,450075.3333333333,354889.6666666667,331835.0,23054.666666666668,95185.66666666667,162.4333333333333,148.63333333333333,13.799999999999999,19.53333333333333,577141.0,576666.0,9576.0,10144.0
2021,K,T,455321.0,356429.0,332736.0,23693.0,98892.0,163.4,149.3,14.1,19.6,627772.0,627378.0,10196.0,10684.0
2021,L,4,663091.0,495403.0,451993.0,43410.0,167688.0,163.2,143.3,19.9,18.8,252790.0,253046.0,3020.0,2779.0
2021,L,M,487611.3333333333,385385.6666666667,358659.6666666667,26726.0,102225.66666666667,160.0,145.63333333333333,14.366666666666667,19.099999999999998,1107503.0,1106904.0,13033.0,13645.0
2021,L,T,506876.0,399280.0,370883.0,28397.0,107596.0,160.7,145.6,15.1,19.1,1360293.0,1359950.0,16054.0,16423.0
2021,M,4,268905.0,240310.0,228673.0,11637.0,28595.0,136.3,127.9,8.4,16.6,73294.0,72804.0,782.0,1213.0
2021,M,M,295584.3333333333,269931.6666666667,256182.66666666666,13749.0,25652.666666666668,155.29999999999998,145.16666666666666,10.133333333333333,18.933333333333334,1020417.0,1019313.0,23461.0,25729.0
2021,M,T,278633.0,255342.0,242004.0,13338.0,23291.0,155.7,146.0,9.7,19.2,1093711.0,1092118.0,24243.0,26941.0
2021,N,4,399253.0,351825.0,340093.0,11732.0,47428.0,135.7,131.0,4.7,17.7,33835.0,33625.0,345.0,550.0
2021,N,M,316272.0,285231.0,272802.3333333333,12428.666666666666,31041.0,157.76666666666668,148.73333333333332,9.033333333333333,19.466666666666665,840861.0,837670.0,14784.0,17559.0
2021,N,T,309763.0,281689.0,270353.0,11336.0,28074.0,159.3,151.0,8.3,19.7,874696.0,871296.0,15129.0,18110.0
2021,O,4,643546.0,488159.0,472007.0,16152.0,155387.0,144.6,138.6,6.0,18.7,196387.0,196526.0,2517.0,2408.0
2021,O,M,503792.0,386684.3333333333,377646.3333333333,9038.0,117107.66666666667,157.20000000000002,143.43333333333334,13.766666666666666,19.099999999999998,2067198.0,2067417.0,36024.0,36065.0
2021,O,T,512906.0,392962.0,383730.0,9232.0,119944.0,157.0,143.2,13.8,19.1,2263586.0,2263945.0,38540.0,38472.0
2021,P,4,503744.0,410121.0,369011.0,41110.0,93623.0,158.4,147.7,10.7,19.3,1144325.0,1144866.0,14796.0,14299.0
2021,P,M,357007.3333333333,299894.0,286450.3333333333,13443.666666666666,57113.333333333336,157.5,152.43333333333334,5.066666666666667,19.833333333333332,4057517.0,4062677.0,57673.0,54397.0
2021,P,T,386751.0,322667.0,303414.0,19253.0,64084.0,157.5,151.2,6.3,19.7,5201843.0,5207542.0,72468.0,68695.0
2021,Q,4,510149.0,388186.0,355304.0,32882.0,121963.0,160.2,146.5,13.7,19.0,45324.0,45354.0,722.0,691.0
2021,Q,M,398796.0,311178.6666666667,295193.0,15985.666666666666,87617.33333333333,155.66666666666666,146.83333333333334,8.833333333333334,19.3,338113.0,337506.0,5054.0,5672.0
2021,Q,T,414852.0,321184.0,304060.0,17124.0,93668.0,155.4,146.5,8.9,19.2,383437.0,382860.0,5775.0,6364.0
2021,R,4,297351.0,262509.0,239520.0,22989.0,34842.0,155.5,142.1,13.4,18.6,538684.0,541131.0,18176.0,15736.0
2021,R,M,338159.6666666667,287191.3333333333,263725.6666666667,23465.666666666668,50968.333333333336,159.73333333333332,146.5,13.233333333333334,19.333333333333332,2508962.0,2509075.0,48870.0,48685.0
2021,R,T,331832.0,283551.0,260057.0,23494.0,48281.0,159.1,145.8,13.3,19.2,3047646.0,3050207.0,67045.0,64421.0
2021,TL,4,539659.0,414255.0,373459.0,40796.0,125404.0,158.7,143.4,15.3,18.7,5846934.0,5847261.0,80053.0,79792.0
2021,TL,M,403248.3333333333,329136.6666666667,305978.3333333333,23158.333333333332,74111.66666666667,162.66666666666666,149.5,13.166666666666666,19.566666666666666,29820849.0,29814413.0,408871.0,420633.0
2021,TL,T,419500.0,339807.0,314712.0,25095.0,79693.0,162.1,148.9,13.2,19.5,35667784.0,35661675.0,488924.0,500425.0
2022,C,M,487789.6666666667,368250.3333333333,340236.6666666667,28013.666666666668,119539.33333333333,158.43333333333334,146.86666666666667,11.566666666666668,19.900000000000002,11009.0,10886.0,60.0,183.0
2022,C,T,458941.0,365600.0,341926.0,23674.0,93341.0,161.2,150.0,11.2,20.3,11826.0,11701.0,75.0,201.0
2022,D,4,692059.0,490421.0,436689.0,53732.0,201638.0,170.1,145.3,24.8,19.1,133445.0,133340.0,1527.0,1631.0
2022,D,M,486470.0,383408.3333333333,350910.6666666667,32497.666666666668,103061.66666666667,168.46666666666667,151.5666666666667,16.900000000000002,19.966666666666665,2434808.0,2434881.0,27547.0,27767.0
2022,D,T,451103.0,366781.0,339605.0,27176.0,84322.0,168.4,153.8,14.6,20.3,2568253.0,2568221.0,29074.0,29397.0
2022,E,4,561541.0,410176.0,361027.0,49149.0,151365.0,162.3,144.1,18.2,18.5,1737415.0,1736881.0,13689.0,14242.0
2022,E,M,382466.6666666667,312726.0,285238.6666666667,27487.333333333332,69740.66666666667,164.93333333333334,150.16666666666666,14.766666666666666,19.400000000000002,4914859.0,4914504.0,46711.0,47825.0
2022,E,T,432535.0,339814.0,306002.0,33812.0,92721.0,164.3,148.4,15.9,19.2,6652274.0,6651386.0,60400.0,62067.0
2022,F,4,693633.0,533812.0,460316.0,73496.0,159821.0,164.2,142.6,21.6,18.7,38882.0,38887.0,564.0,559.0
2022,F,M,548339.0,432796.0,385268.6666666667,47527.333333333336,115543.0,154.83333333333334,141.16666666666666,13.666666666666666,18.666666666666668,193091.0,192789.0,2349.0,2633.0
2022,F,T,576474.0,452858.0,399821.0,53037.0,123616.0,156.4,141.2,15.2,18.7,231973.0,231676.0,2912.0,3193.0
2022,G,4,644167.0,469677.0,424190.0,45487.0,174490.0,162.0,142.6,19.4,18.7,453832.0,454906.0,6907.0,5835.0
2022,G,M,462649.6666666667,368949.6666666667,340232.6666666667,28717.0,93700.0,160.56666666666666,145.6,14.966666666666667,18.833333333333332,1032383.0,1031372.0,16696.0,17775.0
2022,G,T,525458.0,403523.0,368872.0,34651.0,121935.0,161.0,144.5,16.5,18.8,1486215.0,1486276.0,23602.0,23611.0
2022,H,4,499885.0,408030.0,354868.0,53162.0,91855.0,155.1,138.0,17.1,18.4,201711.0,201280.0,4135.0,4566.0
2022,H,M,399194.6666666667,335535.6666666667,289072.0,46463.666666666664,63659.0,179.5666666666667,152.9,26.666666666666668,20.03333333333333,2353589.0,2351383.0,27502.0,29868.0
2022,H,T,408530.0,342007.0,294784.0,47223.0,66523.0,177.5,151.6,25.9,19.9,2555300.0,2552664.0,31637.0,34433.0
2022,I,4,652920.0,467096.0,435297.0,31799.0,185824.0,155.4,141.6,13.8,18.5,430520.0,430042.0,5448.0,5921.0
2022,I,M,440970.6666666667,350480.3333333333,330648.0,19832.333333333332,90490.33333333333,162.33333333333334,150.83333333333334,11.5,19.466666666666665,5086452.0,5085446.0,71296.0,73214.0
2022,I,T,435225.0,346470.0,326892.0,19578.0,88755.0,162.6,151.2,11.4,19.6,5516972.0,5515488.0,76744.0,79136.0
2022,J,4,709058.0,514984.0,467240.0,47744.0,194074.0,157.8,136.5,21.3,18.5,216997.0,216831.0,3465.0,3623.0
2022,J,M,503138.0,378075.3333333333,352735.0,25340.333333333332,125062.66666666667,149.0,136.53333333333333,12.466666666666667,18.333333333333332,994113.0,991450.0,16951.0,19669.0
2022,J,T,522199.0,392392.0,365100.0,27292.0,129807.0,149.9,136.7,13.2,18.4,1211110.0,1208280.0,20416.0,23290.0
2022,K,4,682089.0,491045.0,448235.0,42810.0,191044.0,157.5,135.4,22.1,18.7,66746.0,66811.0,868.0,804.0
2022,K,M,469761.0,369156.3333333333,343852.0,25304.333333333332,100604.66666666667,163.33333333333334,149.70000000000002,13.633333333333333,19.533333333333335,590224.0,591430.0,10487.0,9346.0
2022,K,T,477055.0,371652.0,346174.0,25478.0,105403.0,163.0,149.1,13.9,19.5,656969.0,658241.0,11354.0,10150.0
2022,L,4,698799.0,504187.0,462560.0,41627.0,194612.0,161.1,142.8,18.3,18.5,285694.0,286254.0,3672.0,3123.0
2022,L,M,501383.3333333333,387344.0,358666.3333333333,28677.666666666668,114039.33333333333,160.86666666666667,146.13333333333333,14.733333333333333,19.0,1111121.0,1112308.0,13443.0,12441.0
2022,L,T,529488.0,404911.0,375131.0,29780.0,124577.0,160.6,145.6,15.0,19.0,1396816.0,1398561.0,17115.0,15563.0
2022,M,4,350605.0,295585.0,270805.0,24780.0,55020.0,156.7,139.9,16.8,18.2,55865.0,55561.0,702.0,1033.0
2022,M,M,318159.3333333333,284755.6666666667,265238.3333333333,19517.333333333332,33403.666666666664,166.20000000000002,152.6,13.6,19.666666666666668,1133439.0,1133476.0,29428.0,30295.0
2022,M,T,310039.0,280246.0,260376.0,19870.0,29793.0,168.5,154.9,13.6,20.0,1189303.0,1189037.0,30130.0,31327.0
2022,N,4,395173.0,336091.0,313807.0,22284.0,59082.0,153.2,143.1,10.1,18.3,28425.0,28528.0,457.0,373.0
2022,N,M,332863.6666666667,291798.6666666667,276427.6666666667,15371.0,41065.0,161.83333333333334,151.5666666666667,10.266666666666666,19.900000000000002,825819.0,825339.0,16227.0,16888.0
2022,N,T,323351.0,287635.0,273358.0,14277.0,35716.0,162.8,153.2,9.6,20.1,854244.0,853867.0,16685.0,17261.0
2022,O,4,640214.0,482991.0,466690.0,16301.0,157223.0,143.2,137.3,5.9,18.5,212661.0,212656.0,2916.0,2937.0
2022,O,M,510343.6666666667,393322.3333333333,383613.0,9709.333333333334,117021.33333333333,155.56666666666666,141.83333333333334,13.733333333333334,18.766666666666666,1973345.0,1973126.0,32168.0,32801.0
2022,O,T,514863.0,395515.0,385764.0,9751.0,119348.0,155.7,141.3,14.4,18.7,2186006.0,2185782.0,35084.0,35738.0
2022,P,4,511096.0,413459.0,370827.0,42632.0,97637.0,157.1,146.0,11.1,19.1,1141694.0,1142214.0,15175.0,14663.0
2022,P,M,364042.3333333333,307298.6666666667,291856.6666666667,15442.0,56743.666666666664,156.03333333333333,150.13333333333333,5.8999999999999995,19.5,4078483.0,4082054.0,60336.0,57054.0
2022,P,T,392919.0,328367.0,307456.0,20911.0,64552.0,156.1,149.1,7.0,19.4,5220177.0,5224268.0,75512.0,71718.0
2022,Q,4,462197.0,361743.0,328263.0,33480.0,100454.0,157.2,143.2,14.0,18.7,31400.0,31269.0,440.0,574.0
2022,Q,M,409221.0,319515.3333333333,300871.0,18644.333333333332,89705.66666666667,155.06666666666666,145.26666666666665,9.799999999999999,19.0,298552.0,297218.0,5001.0,6394.0
2022,Q,T,416782.0,323876.0,305257.0,18619.0,92906.0,154.2,144.7,9.5,18.9,329952.0,328487.0,5441.0,6967.0
2022,R,4,302350.0,267914.0,243456.0,24458.0,34436.0,155.0,141.1,13.9,18.4,574528.0,576157.0,19437.0,17688.0
2022,R,M,342488.3333333333,291652.3333333333,267204.6666666667,24447.666666666668,50836.0,160.96666666666667,146.9,14.066666666666668,19.333333333333332,2478810.0,2479546.0,54768.0,54640.0
2022,R,T,335105.0,287391.0,262952.0,24439.0,47714.0,159.9,145.9,14.0,19.2,3053338.0,3055703.0,74205.0,72328.0
2022,TL,4,553846.0,418936.0,377075.0,41861.0,134910.0,158.7,142.9,15.8,18.6,5610631.0,5612432.0,79415.0,77588.0
2022,TL,M,412945.0,335359.0,310736.3333333333,24622.666666666668,77586.0,162.9,149.0666666666667,13.833333333333334,19.400000000000002,29510096.0,29507207.0,430971.0,438791.0
2022,TL,T,429051.0,345210.0,318846.0,26364.0,83841.0,162.3,148.5,13.8,19.4,35120728.0,35119640.0,510387.0,516379.0
2023,C,M,463699.6666666667,351232.0,323037.0,28195.0,112467.66666666667,161.03333333333333,147.96666666666667,13.066666666666668,19.866666666666667,10570.0,10567.0,114.0,117.0
2023,C,T,430600.0,335345.0,310385.0,24960.0,95255.0,162.9,149.4,13.5,20.1,11375.0,11373.0,133.0,134.0
2023,D,4,694909.0,493217.0,441430.0,51787.0,201692.0,168.6,145.8,22.8,19.1,135304.0,135236.0,1584.0,1650.0
2023,D,M,484771.6666666667,382941.3333333333,352992.3333333333,29949.0,101830.33333333333,168.76666666666668,152.46666666666667,16.3,20.099999999999998,2474796.0,2475905.0,28305.0,27750.0
2023,D,T,448888.0,365731.0,339838.0,25893.0,83157.0,168.9,154.5,14.4,20.4,2610099.0,2611141.0,29889.0,29400.0
2023,E,4,567571.0,416052.0,366679.0,49373.0,151519.0,162.7,144.6,18.1,18.6,1748412.0,1748845.0,14730.0,14316.0
2023,E,M,389548.6666666667,315529.6666666667,289193.6666666667,26336.0,74019.0,165.23333333333332,151.6,13.633333333333333,19.566666666666666,4925232.0,4925415.0,48185.0,48376.0
